Date|Open|High|Low|Close|Adj Close|Volume|
2020-03-06|1359.349976|1359.349976|1359.349976|1359.349976|1359.349976|232008|
2020-03-09|1291.400024|1291.400024|1291.400024|1291.400024|1291.400024|135065|
2020-03-11|1226.849976|1355.949951|1226.849976|1285.349976|1285.349976|4083924|
2020-03-12|1221.099976|1221.099976|1221.099976|1221.099976|1221.099976|135485|
2020-03-13|1160.050049|1268.800049|1160.050049|1227.750000|1227.750000|3182947|
2020-03-16|1181.099976|1198.000000|1166.400024|1166.400024|1166.400024|1345125|
2020-03-17|1152.000000|1178.800049|1108.099976|1108.099976|1108.099976|1797999|
2020-03-18|1076.599976|1087.949951|1052.699951|1052.699951|1052.699951|411908|
2020-03-19|1000.099976|1033.000000|1000.099976|1000.099976|1000.099976|671820|
2020-03-20|970.250000|1005.000000|950.099976|951.000000|951.000000|3067933|
2020-03-23|903.450012|903.450012|903.450012|903.450012|903.450012|166234|
2020-03-24|861.000000|877.950012|858.299988|858.299988|858.299988|269327|
2020-03-25|820.250000|825.000000|815.400024|815.400024|815.400024|295269|
2020-03-26|774.650024|856.150024|774.650024|856.150024|856.150024|1053226|
2020-03-27|898.950012|898.950012|898.950012|898.950012|898.950012|159459|
2020-03-30|889.900024|943.849976|858.150024|935.799988|935.799988|1825188|
2020-03-31|982.549988|982.549988|982.549988|982.549988|982.549988|64612|
2020-04-01|1031.650024|1031.650024|1031.650024|1031.650024|1031.650024|56186|
2020-04-03|1083.199951|1083.199951|1083.199951|1083.199951|1083.199951|222826|
2020-04-07|1110.000000|1137.349976|1099.000000|1137.349976|1137.349976|595428|
2020-04-08|1194.199951|1194.199951|1194.199951|1194.199951|1194.199951|96329|
2020-04-09|1253.900024|1253.900024|1253.900024|1253.900024|1253.900024|102755|
2020-04-13|1259.000000|1316.550049|1200.099976|1290.800049|1290.800049|3734619|
2020-04-15|1226.300049|1288.800049|1226.300049|1230.550049|1230.550049|1502734|
2020-04-16|1224.000000|1292.050049|1190.000000|1292.050049|1292.050049|1328030|
2020-04-17|1356.650024|1356.650024|1308.650024|1356.650024|1356.650024|1950242|
2020-04-20|1407.000000|1424.449951|1370.000000|1424.449951|1424.449951|1180893|
2020-04-21|1410.000000|1485.000000|1380.000000|1462.099976|1462.099976|2588570|
2020-04-22|1480.000000|1509.000000|1401.099976|1434.449951|1434.449951|2024658|
2020-04-23|1440.000000|1448.949951|1365.550049|1371.349976|1371.349976|1486156|
2020-04-24|1330.000000|1347.750000|1302.800049|1302.800049|1302.800049|911654|
2020-04-27|1262.000000|1329.900024|1240.849976|1267.650024|1267.650024|1469108|
2020-04-28|1280.000000|1331.000000|1235.000000|1328.400024|1328.400024|2001949|
2020-04-29|1364.000000|1364.000000|1305.550049|1319.000000|1319.000000|1254219|
2020-04-30|1340.000000|1344.949951|1315.000000|1324.349976|1324.349976|799125|
2020-05-04|1270.099976|1304.000000|1270.099976|1282.349976|1282.349976|765846|
2020-05-05|1305.000000|1309.800049|1260.000000|1262.000000|1262.000000|656939|
2020-05-06|1264.000000|1268.900024|1202.250000|1216.199951|1216.199951|920899|
2020-05-07|1219.400024|1248.949951|1190.000000|1214.550049|1214.550049|1023241|
2020-05-08|1230.000000|1275.250000|1222.000000|1241.500000|1241.500000|1868126|
2020-05-11|1303.550049|1303.550049|1303.550049|1303.550049|1303.550049|129256|
2020-05-12|1368.699951|1368.699951|1368.699951|1368.699951|1368.699951|172080|
2020-05-13|1437.099976|1437.099976|1376.000000|1437.099976|1437.099976|2267835|
2020-05-14|1469.949951|1475.000000|1382.650024|1389.199951|1389.199951|3802074|
2020-05-15|1342.000000|1377.400024|1325.650024|1330.099976|1330.099976|1285238|
2020-05-18|1310.500000|1314.949951|1263.599976|1263.599976|1263.599976|862737|
2020-05-19|1265.000000|1309.949951|1245.650024|1269.900024|1269.900024|1208900|
2020-05-20|1333.349976|1333.349976|1333.349976|1333.349976|1333.349976|518568|
2020-05-21|1400.000000|1400.000000|1400.000000|1400.000000|1400.000000|186565|
2020-05-22|1449.000000|1460.000000|1400.000000|1422.699951|1422.699951|2602895|
2020-05-26|1449.000000|1449.000000|1373.000000|1377.750000|1377.750000|1167558|
2020-05-27|1347.000000|1414.900024|1331.000000|1391.750000|1391.750000|1205880|
2020-05-28|1389.000000|1404.000000|1362.000000|1381.300049|1381.300049|720583|
2020-05-29|1380.000000|1422.000000|1366.349976|1410.349976|1410.349976|1242170|
2020-06-01|1450.000000|1450.000000|1411.400024|1415.750000|1415.750000|951371|
2020-06-02|1422.000000|1425.000000|1402.000000|1409.849976|1409.849976|636146|
2020-06-03|1415.000000|1421.650024|1389.000000|1392.550049|1392.550049|831337|
2020-06-04|1397.500000|1439.900024|1381.599976|1431.449951|1431.449951|1848723|
2020-06-05|1458.900024|1487.500000|1436.000000|1456.199951|1456.199951|2726144|
2020-06-08|1470.000000|1595.000000|1458.849976|1532.150024|1532.150024|4335145|
2020-06-09|1546.000000|1570.000000|1472.000000|1493.400024|1493.400024|1600207|
2020-06-10|1496.000000|1506.849976|1437.000000|1454.550049|1454.550049|1119922|
2020-06-11|1454.500000|1477.949951|1425.550049|1433.349976|1433.349976|859441|
2020-06-12|1341.000000|1444.000000|1341.000000|1425.250000|1425.250000|1540111|
2020-06-15|1425.000000|1449.000000|1410.650024|1423.250000|1423.250000|733614|
2020-06-16|1445.000000|1452.750000|1380.800049|1411.050049|1411.050049|891190|
2020-06-17|1390.000000|1417.800049|1386.050049|1395.099976|1395.099976|510592|
2020-06-18|1400.000000|1427.699951|1391.349976|1409.599976|1409.599976|649092|
2020-06-19|1420.000000|1446.000000|1415.000000|1423.949951|1423.949951|1500023|
2020-06-22|1430.000000|1442.000000|1412.099976|1416.400024|1416.400024|769499|
2020-06-23|1426.000000|1497.500000|1418.000000|1450.800049|1450.800049|2551175|
2020-06-24|1461.949951|1479.000000|1417.300049|1421.000000|1421.000000|1125673|
2020-06-25|1410.000000|1429.949951|1392.000000|1412.349976|1412.349976|688837|
2020-06-26|1349.000000|1404.000000|1340.000000|1382.250000|1382.250000|1727815|
2020-06-29|1370.000000|1370.000000|1350.050049|1355.849976|1355.849976|716556|
2020-06-30|1370.000000|1384.949951|1356.099976|1358.650024|1358.650024|548360|
2020-07-01|1363.650024|1377.000000|1356.000000|1363.050049|1363.050049|382780|
2020-07-02|1440.000000|1467.800049|1395.300049|1412.349976|1412.349976|2158391|
2020-07-03|1415.000000|1425.000000|1398.000000|1405.099976|1405.099976|599355|
2020-07-06|1405.500000|1415.500000|1394.000000|1400.750000|1400.750000|614895|
2020-07-07|1410.000000|1411.000000|1390.050049|1397.400024|1397.400024|480077|
2020-07-08|1397.000000|1413.349976|1384.599976|1390.099976|1390.099976|472261|
2020-07-09|1396.000000|1400.000000|1381.150024|1385.050049|1385.050049|352987|
2020-07-10|1375.000000|1444.000000|1360.000000|1400.949951|1400.949951|1831886|
2020-07-13|1444.000000|1444.000000|1386.349976|1397.349976|1397.349976|1324689|
2020-07-14|1387.000000|1387.000000|1355.550049|1362.150024|1362.150024|755550|
2020-07-15|1365.150024|1379.000000|1350.000000|1351.949951|1351.949951|554089|
2020-07-16|1355.000000|1379.000000|1335.000000|1364.199951|1364.199951|528359|
2020-07-17|1374.000000|1400.000000|1366.699951|1370.949951|1370.949951|807342|
2020-07-20|1380.000000|1389.000000|1371.000000|1376.449951|1376.449951|505154|
2020-07-21|1381.500000|1412.199951|1376.449951|1390.199951|1390.199951|1155149|
2020-07-22|1395.000000|1398.699951|1370.000000|1372.949951|1372.949951|458127|
2020-07-23|1373.099976|1386.000000|1365.050049|1371.500000|1371.500000|419142|
2020-07-24|1365.099976|1372.000000|1356.000000|1357.849976|1357.849976|376151|
2020-07-27|1358.000000|1361.050049|1342.050049|1344.849976|1344.849976|320652|
